customer_id,signup_date,churn_date,plan,country,age,monthly_fee,payment_method,acquisition_channel,contract_type,support_tickets,login_frequency,days_since_last_login,churn_flag,status,annual_revenue,tenure_days,tenure_months,estimated_clv,risk_score,risk_category
C02424,2025-09-19,2025-11-17,Standard,Australia,25,49,PayPal,Email,Annual,7,15.83,14,1,Churned,588,103,3.4,166.6,1,Medium Risk
C02425,2025-09-19,,Standard,United Kingdom,21,49,UPI,Email,Monthly,2,7.82,16,0,Active,588,103,3.4,166.6,1,Medium Risk
C02426,2024-04-04,,Basic,United Kingdom,56,19,Credit Card,Organic Search,Annual,3,11.76,14,0,Active,228,636,21.2,402.8,0,Low Risk
C02427,2024-06-13,,Basic,United Kingdom,29,19,UPI,Email,Monthly,0,10.32,2,0,Active,228,566,18.9,359.1,1,Medium Risk
C02428,2026-01-13,,Standard,India,49,49,Credit Card,Social Media,Annual,2,10.99,39,0,Active,588,-13,-0.4,-19.6,1,Medium Risk
C02429,2026-04-27,,Standard,United States,27,49,Debit Card,Referral,Annual,2,10.06,9,0,Active,588,-117,-3.9,-191.1,0,Low Risk
C02430,2025-09-06,,Basic,Australia,41,19,UPI,Social Media,Monthly,3,19.52,18,0,Active,228,116,3.9,74.1,1,Medium Risk
C02431,2024-07-13,2025-01-24,Standard,United Kingdom,45,49,UPI,Partner,Monthly,2,8.47,14,1,Churned,588,536,17.9,877.1,1,Medium Risk
C02432,2025-01-25,,Basic,United States,37,19,Debit Card,Paid Search,Monthly,8,6.32,11,0,Active,228,340,11.3,214.7,2,High Risk
C02433,2024-10-02,,Basic,United States,43,19,Debit Card,Partner,Annual,1,16.23,1,0,Active,228,455,15.2,288.8,0,Low Risk
C02434,2025-11-24,,Premium,India,30,99,Credit Card,Organic Search,Annual,2,6.9,16,0,Active,1188,37,1.2,118.8,0,Low Risk
C02435,2025-11-08,,Standard,Germany,34,49,Credit Card,Partner,Annual,3,13.14,4,0,Active,588,53,1.8,88.2,0,Low Risk
C02436,2025-07-31,2025-10-16,Basic,India,44,19,UPI,Partner,Annual,2,15.99,9,1,Churned,228,153,5.1,96.9,0,Low Risk
C02437,2025-10-22,2025-12-02,Premium,Australia,45,99,PayPal,Paid Search,Monthly,1,13.4,4,1,Churned,1188,70,2.3,227.7,1,Medium Risk
C02438,2024-05-09,2025-10-21,Standard,India,62,49,PayPal,Social Media,Annual,2,8.54,25,1,Churned,588,601,20.0,980.0,0,Low Risk
C02439,2024-07-31,2025-06-08,Basic,United Kingdom,26,19,Debit Card,Email,Monthly,2,18.71,9,1,Churned,228,518,17.3,328.7,1,Medium Risk
C02440,2026-04-10,,Basic,Germany,60,19,Credit Card,Email,Monthly,2,15.63,11,0,Active,228,-100,-3.3,-62.7,1,Medium Risk
C02441,2026-04-23,,Standard,Australia,61,49,Debit Card,Email,Monthly,2,11.62,27,0,Active,588,-113,-3.8,-186.2,1,Medium Risk
C02442,2025-07-08,,Premium,Germany,43,99,Credit Card,Paid Search,Monthly,3,8.19,16,0,Active,1188,176,5.9,584.1,1,Medium Risk
C02443,2025-11-26,,Premium,Canada,63,99,UPI,Paid Search,Annual,4,6.51,29,0,Active,1188,35,1.2,118.8,0,Low Risk
C02444,2025-12-08,,Basic,United Kingdom,50,19,Credit Card,Organic Search,Annual,1,10.14,26,0,Active,228,23,0.8,15.2,0,Low Risk
C02445,2025-07-17,,Standard,United States,56,49,Credit Card,Partner,Monthly,3,18.91,19,0,Active,588,167,5.6,274.4,1,Medium Risk
C02446,2026-05-22,,Basic,United States,31,19,UPI,Organic Search,Annual,1,7.71,1,0,Active,228,-142,-4.7,-89.3,0,Low Risk
C02447,2024-12-04,,Premium,India,49,99,UPI,Paid Search,Annual,1,10.27,1,0,Active,1188,392,13.1,1296.9,0,Low Risk
C02448,2025-01-17,2025-02-26,Basic,United Kingdom,43,19,PayPal,Social Media,Monthly,0,13.45,6,1,Churned,228,348,11.6,220.4,1,Medium Risk
C02449,2025-03-03,,Premium,Germany,30,99,PayPal,Organic Search,Annual,4,13.17,21,0,Active,1188,303,10.1,999.9,0,Low Risk
C02450,2026-03-06,2025-12-31,Basic,Canada,60,19,Debit Card,Social Media,Monthly,2,18.77,15,1,Churned,228,-65,-2.2,-41.8,1,Medium Risk
C02451,2025-05-07,2025-11-10,Basic,United Kingdom,38,19,Credit Card,Partner,Monthly,2,8.91,2,1,Churned,228,238,7.9,150.1,1,Medium Risk
C02452,2026-04-30,2025-12-31,Basic,Germany,61,19,PayPal,Email,Annual,0,7.23,6,1,Churned,228,-120,-4.0,-76.0,0,Low Risk
C02453,2024-12-02,,Basic,United Kingdom,26,19,Debit Card,Social Media,Annual,5,10.1,22,0,Active,228,394,13.1,248.9,1,Medium Risk
C02454,2025-04-09,,Basic,Germany,43,19,Credit Card,Referral,Annual,7,10.98,5,0,Active,228,266,8.9,169.1,1,Medium Risk
C02455,2026-04-12,,Basic,Australia,57,19,Credit Card,Referral,Annual,3,17.17,13,0,Active,228,-102,-3.4,-64.6,0,Low Risk
C02456,2024-03-21,,Premium,Canada,46,99,Credit Card,Partner,Monthly,6,17.42,11,0,Active,1188,650,21.7,2148.3,2,High Risk
C02457,2024-02-20,,Standard,Canada,43,49,Credit Card,Organic Search,Annual,4,2.25,19,0,Active,588,680,22.7,1112.3,0,Low Risk
C02458,2026-05-23,,Standard,United States,34,49,UPI,Paid Search,Monthly,0,16.92,1,0,Active,588,-143,-4.8,-235.2,1,Medium Risk
C02459,2024-05-07,2024-08-01,Basic,India,23,19,Debit Card,Referral,Monthly,4,14.58,7,1,Churned,228,603,20.1,381.9,1,Medium Risk
C02460,2025-07-31,,Basic,Australia,26,19,Credit Card,Email,Annual,1,8.41,21,0,Active,228,153,5.1,96.9,0,Low Risk
C02461,2026-05-29,,Premium,India,24,99,UPI,Referral,Monthly,3,13.6,7,0,Active,1188,-149,-5.0,-495.0,1,Medium Risk
C02462,2025-04-11,,Standard,United Kingdom,54,49,PayPal,Paid Search,Annual,1,8.71,31,0,Active,588,264,8.8,431.2,1,Medium Risk
C02463,2026-05-31,,Basic,Germany,46,19,PayPal,Email,Monthly,1,16.64,1,0,Active,228,-151,-5.0,-95.0,1,Medium Risk
C02464,2025-08-21,2025-10-28,Basic,United Kingdom,34,19,PayPal,Email,Monthly,1,15.87,34,1,Churned,228,132,4.4,83.6,2,High Risk
C02465,2024-10-03,,Basic,United States,35,19,UPI,Partner,Annual,2,13.04,1,0,Active,228,454,15.1,286.9,0,Low Risk
C02466,2026-04-10,,Basic,India,50,19,PayPal,Email,Monthly,2,21.22,33,0,Active,228,-100,-3.3,-62.7,2,High Risk
C02467,2025-02-14,2025-08-04,Basic,United Kingdom,47,19,Debit Card,Email,Monthly,3,12.77,11,1,Churned,228,320,10.7,203.3,1,Medium Risk
C02468,2026-05-25,,Basic,Canada,36,19,PayPal,Partner,Monthly,1,13.1,1,0,Active,228,-145,-4.8,-91.2,1,Medium Risk
C02469,2025-05-13,,Standard,United Kingdom,54,49,Debit Card,Social Media,Monthly,2,1.78,23,0,Active,588,232,7.7,377.3,1,Medium Risk
C02470,2025-08-02,,Basic,Germany,26,19,Debit Card,Social Media,Monthly,0,14.77,1,0,Active,228,151,5.0,95.0,1,Medium Risk
C02471,2025-01-18,,Premium,Australia,19,99,Credit Card,Social Media,Monthly,3,10.67,1,0,Active,1188,347,11.6,1148.4,1,Medium Risk
C02472,2025-04-01,,Standard,Canada,34,49,PayPal,Organic Search,Monthly,0,13.17,18,0,Active,588,274,9.1,445.9,1,Medium Risk
C02473,2025-03-11,2025-11-25,Basic,Canada,27,19,Credit Card,Social Media,Monthly,4,18.78,22,1,Churned,228,295,9.8,186.2,1,Medium Risk
C02474,2026-04-18,,Standard,Canada,26,49,UPI,Referral,Annual,1,15.9,4,0,Active,588,-108,-3.6,-176.4,0,Low Risk
C02475,2025-02-26,,Premium,Germany,28,99,Debit Card,Social Media,Monthly,4,7.06,8,0,Active,1188,308,10.3,1019.7,1,Medium Risk
C02476,2024-05-02,,Basic,United Kingdom,46,19,UPI,Paid Search,Monthly,2,8.36,19,0,Active,228,608,20.3,385.7,1,Medium Risk
C02477,2025-01-01,,Premium,Australia,32,99,PayPal,Social Media,Monthly,2,8.82,1,0,Active,1188,364,12.1,1197.9,1,Medium Risk
C02478,2024-12-05,2025-09-01,Basic,United Kingdom,29,19,Debit Card,Paid Search,Monthly,2,12.24,27,1,Churned,228,391,13.0,247.0,1,Medium Risk
C02479,2024-07-17,,Basic,Canada,46,19,Credit Card,Referral,Monthly,4,6.66,2,0,Active,228,532,17.7,336.3,1,Medium Risk
C02480,2025-10-04,,Basic,United Kingdom,32,19,Credit Card,Email,Monthly,1,20.62,21,0,Active,228,88,2.9,55.1,1,Medium Risk
C02481,2024-02-20,,Basic,Germany,41,19,Debit Card,Paid Search,Monthly,2,5.74,5,0,Active,228,680,22.7,431.3,1,Medium Risk
C02482,2024-05-26,,Basic,Germany,38,19,Credit Card,Paid Search,Annual,0,13.51,10,0,Active,228,584,19.5,370.5,0,Low Risk
C02483,2025-06-28,,Basic,Canada,61,19,Debit Card,Organic Search,Monthly,1,7.41,19,0,Active,228,186,6.2,117.8,1,Medium Risk
C02484,2025-06-25,2025-08-03,Standard,United States,46,49,Credit Card,Email,Annual,7,7.08,20,1,Churned,588,189,6.3,308.7,1,Medium Risk
C02485,2024-05-18,,Premium,United Kingdom,63,99,Debit Card,Email,Annual,2,15.28,1,0,Active,1188,592,19.7,1950.3,0,Low Risk
C02486,2025-01-27,2025-03-26,Basic,United States,23,19,Debit Card,Paid Search,Monthly,2,16.99,16,1,Churned,228,338,11.3,214.7,1,Medium Risk
C02487,2024-08-16,2025-08-20,Premium,United States,64,99,UPI,Paid Search,Monthly,2,4.88,10,1,Churned,1188,502,16.7,1653.3,1,Medium Risk
C02488,2025-12-18,2025-12-31,Basic,Germany,40,19,Debit Card,Referral,Monthly,0,1.11,1,1,Churned,228,13,0.4,7.6,1,Medium Risk
C02489,2025-06-22,,Basic,India,30,19,Debit Card,Email,Annual,3,13.25,15,0,Active,228,192,6.4,121.6,0,Low Risk
C02490,2026-04-14,,Basic,India,42,19,Credit Card,Partner,Annual,5,5.47,12,0,Active,228,-104,-3.5,-66.5,1,Medium Risk
C02491,2024-07-16,,Basic,United Kingdom,31,19,PayPal,Partner,Annual,1,9.65,14,0,Active,228,533,17.8,338.2,0,Low Risk
C02492,2025-12-20,,Standard,Australia,46,49,Debit Card,Referral,Annual,0,8.64,20,0,Active,588,11,0.4,19.6,0,Low Risk
C02493,2026-04-15,,Basic,Canada,19,19,UPI,Partner,Monthly,0,19.81,13,0,Active,228,-105,-3.5,-66.5,1,Medium Risk
C02494,2024-05-17,,Premium,India,22,99,Credit Card,Referral,Annual,0,17.68,28,0,Active,1188,593,19.8,1960.2,0,Low Risk
C02495,2024-04-21,,Premium,India,52,99,UPI,Referral,Annual,1,10.74,1,0,Active,1188,619,20.6,2039.4,0,Low Risk
C02496,2025-09-05,2025-11-14,Premium,United Kingdom,64,99,Debit Card,Referral,Monthly,0,18.75,5,1,Churned,1188,117,3.9,386.1,1,Medium Risk
C02497,2024-07-05,,Basic,United Kingdom,19,19,UPI,Partner,Monthly,4,15.25,24,0,Active,228,544,18.1,343.9,1,Medium Risk
C02498,2025-02-13,,Standard,United Kingdom,51,49,Debit Card,Email,Annual,1,7.9,1,0,Active,588,321,10.7,524.3,0,Low Risk
C02499,2024-05-03,,Standard,Germany,19,49,PayPal,Partner,Monthly,0,11.19,5,0,Active,588,607,20.2,989.8,1,Medium Risk
C02500,2025-04-19,,Basic,United Kingdom,54,19,Debit Card,Social Media,Monthly,3,11.12,11,0,Active,228,256,8.5,161.5,1,Medium Risk
C02501,2025-03-17,,Basic,Australia,57,19,UPI,Paid Search,Monthly,1,5.0,5,0,Active,228,289,9.6,182.4,1,Medium Risk
C02502,2025-06-01,,Standard,United Kingdom,19,49,Debit Card,Paid Search,Monthly,1,12.87,5,0,Active,588,213,7.1,347.9,1,Medium Risk
C02503,2025-06-01,,Standard,United States,41,49,Debit Card,Email,Annual,2,13.51,14,0,Active,588,213,7.1,347.9,0,Low Risk
C02504,2024-07-10,,Basic,India,38,19,UPI,Referral,Monthly,2,18.43,19,0,Active,228,539,18.0,342.0,1,Medium Risk
C02505,2026-05-27,2025-12-31,Premium,India,30,99,Debit Card,Partner,Monthly,2,14.23,16,1,Churned,1188,-147,-4.9,-485.1,1,Medium Risk
C02506,2024-09-18,,Standard,Germany,57,49,Credit Card,Paid Search,Monthly,1,8.38,24,0,Active,588,469,15.6,764.4,1,Medium Risk
C02507,2024-05-08,,Standard,United Kingdom,49,49,PayPal,Paid Search,Annual,4,5.91,44,0,Active,588,602,20.1,984.9,1,Medium Risk
C02508,2025-10-07,,Basic,Canada,47,19,Debit Card,Referral,Annual,3,12.68,19,0,Active,228,85,2.8,53.2,0,Low Risk
C02509,2025-06-17,,Basic,United States,34,19,UPI,Paid Search,Monthly,2,20.27,22,0,Active,228,197,6.6,125.4,1,Medium Risk
C02510,2025-12-27,,Premium,Germany,22,99,Debit Card,Email,Annual,0,13.52,10,0,Active,1188,4,0.1,9.9,0,Low Risk
C02511,2024-06-07,,Basic,Australia,43,19,UPI,Email,Monthly,2,9.01,18,0,Active,228,572,19.1,362.9,1,Medium Risk
C02512,2024-05-02,,Premium,Australia,57,99,Credit Card,Email,Annual,2,10.47,1,0,Active,1188,608,20.3,2009.7,0,Low Risk
C02513,2024-07-24,,Premium,Germany,61,99,PayPal,Email,Monthly,4,7.65,30,0,Active,1188,525,17.5,1732.5,1,Medium Risk
C02514,2025-05-22,,Standard,United States,44,49,Debit Card,Organic Search,Annual,4,7.64,8,0,Active,588,223,7.4,362.6,0,Low Risk
C02515,2025-08-07,2025-09-23,Basic,Australia,45,19,UPI,Paid Search,Monthly,3,13.38,9,1,Churned,228,146,4.9,93.1,1,Medium Risk
C02516,2025-02-09,,Basic,United Kingdom,39,19,Credit Card,Paid Search,Monthly,2,14.43,10,0,Active,228,325,10.8,205.2,1,Medium Risk
C02517,2026-01-17,,Premium,Germany,21,99,Credit Card,Referral,Annual,0,8.94,12,0,Active,1188,-17,-0.6,-59.4,0,Low Risk
C02518,2026-02-22,,Premium,Canada,35,99,PayPal,Organic Search,Monthly,2,9.63,16,0,Active,1188,-53,-1.8,-178.2,1,Medium Risk
C02519,2026-02-18,,Basic,United States,18,19,PayPal,Paid Search,Monthly,1,7.09,11,0,Active,228,-49,-1.6,-30.4,1,Medium Risk
C02520,2024-04-17,,Standard,Germany,52,49,PayPal,Organic Search,Monthly,3,8.38,19,0,Active,588,623,20.8,1019.2,1,Medium Risk
C02521,2025-03-28,2025-05-06,Premium,Canada,26,99,Credit Card,Paid Search,Monthly,1,9.35,6,1,Churned,1188,278,9.3,920.7,1,Medium Risk
C02522,2026-05-23,,Standard,Australia,58,49,PayPal,Partner,Monthly,0,6.51,10,0,Active,588,-143,-4.8,-235.2,1,Medium Risk
C02523,2025-05-30,,Standard,Australia,37,49,Credit Card,Partner,Annual,3,19.17,1,0,Active,588,215,7.2,352.8,0,Low Risk
C02524,2026-04-28,2025-12-31,Standard,Germany,19,49,PayPal,Referral,Monthly,1,3.21,10,1,Churned,588,-118,-3.9,-191.1,1,Medium Risk
C02525,2024-10-25,,Standard,United Kingdom,19,49,UPI,Social Media,Monthly,2,15.88,9,0,Active,588,432,14.4,705.6,1,Medium Risk
C02526,2024-12-25,,Basic,Canada,26,19,Credit Card,Email,Monthly,1,16.66,19,0,Active,228,371,12.4,235.6,1,Medium Risk
C02527,2025-07-27,2025-09-12,Basic,Canada,25,19,UPI,Paid Search,Monthly,4,4.73,26,1,Churned,228,157,5.2,98.8,1,Medium Risk
C02528,2026-04-10,,Premium,Canada,20,99,Debit Card,Paid Search,Monthly,3,10.53,15,0,Active,1188,-100,-3.3,-326.7,1,Medium Risk
C02529,2024-08-24,,Standard,Australia,38,49,UPI,Organic Search,Monthly,2,11.79,14,0,Active,588,494,16.5,808.5,1,Medium Risk
C02530,2026-06-19,,Standard,Australia,32,49,UPI,Organic Search,Monthly,1,3.98,6,0,Active,588,-170,-5.7,-279.3,1,Medium Risk
C02531,2025-01-25,,Basic,Germany,19,19,PayPal,Social Media,Monthly,2,11.3,28,0,Active,228,340,11.3,214.7,1,Medium Risk
C02532,2025-12-01,,Standard,Germany,43,49,Debit Card,Organic Search,Monthly,0,16.64,16,0,Active,588,30,1.0,49.0,1,Medium Risk
C02533,2024-03-17,,Basic,Germany,29,19,Debit Card,Organic Search,Annual,2,13.36,4,0,Active,228,654,21.8,414.2,0,Low Risk
C02534,2025-09-11,,Premium,Australia,39,99,Debit Card,Partner,Monthly,2,16.17,14,0,Active,1188,111,3.7,366.3,1,Medium Risk
C02535,2026-03-25,2025-12-31,Standard,Australia,26,49,Credit Card,Social Media,Monthly,1,6.97,20,1,Churned,588,-84,-2.8,-137.2,1,Medium Risk
C02536,2026-04-28,,Standard,United States,23,49,Credit Card,Paid Search,Monthly,0,26.16,10,0,Active,588,-118,-3.9,-191.1,1,Medium Risk
C02537,2026-04-29,,Basic,United States,31,19,UPI,Email,Annual,2,14.01,32,0,Active,228,-119,-4.0,-76.0,1,Medium Risk
C02538,2026-04-16,,Basic,United States,46,19,UPI,Organic Search,Monthly,4,10.12,21,0,Active,228,-106,-3.5,-66.5,1,Medium Risk
C02539,2024-07-05,,Basic,Germany,33,19,Credit Card,Paid Search,Monthly,3,15.03,1,0,Active,228,544,18.1,343.9,1,Medium Risk
C02540,2025-04-28,,Standard,Australia,56,49,PayPal,Paid Search,Monthly,1,16.69,17,0,Active,588,247,8.2,401.8,1,Medium Risk
C02541,2024-05-17,,Basic,Canada,33,19,Credit Card,Partner,Monthly,1,15.17,22,0,Active,228,593,19.8,376.2,1,Medium Risk
C02542,2025-04-01,,Basic,India,30,19,Debit Card,Partner,Monthly,4,16.09,1,0,Active,228,274,9.1,172.9,1,Medium Risk
C02543,2024-07-09,,Premium,Canada,37,99,UPI,Social Media,Annual,1,20.31,27,0,Active,1188,540,18.0,1782.0,0,Low Risk
C02544,2026-02-26,,Premium,Australia,47,99,PayPal,Social Media,Monthly,1,3.07,11,0,Active,1188,-57,-1.9,-188.1,1,Medium Risk
C02545,2025-10-02,2025-12-19,Basic,United Kingdom,51,19,Credit Card,Organic Search,Monthly,0,10.31,1,1,Churned,228,90,3.0,57.0,1,Medium Risk
C02546,2026-01-14,,Premium,Canada,20,99,Credit Card,Partner,Monthly,2,8.3,7,0,Active,1188,-14,-0.5,-49.5,1,Medium Risk
C02547,2025-03-28,,Basic,United States,48,19,Debit Card,Partner,Monthly,2,11.3,5,0,Active,228,278,9.3,176.7,1,Medium Risk
C02548,2025-10-22,,Standard,Australia,39,49,UPI,Social Media,Monthly,1,10.83,19,0,Active,588,70,2.3,112.7,1,Medium Risk
C02549,2024-09-17,,Standard,United States,19,49,Credit Card,Social Media,Monthly,2,1.34,14,0,Active,588,470,15.7,769.3,1,Medium Risk
C02550,2026-03-13,,Premium,India,30,99,PayPal,Partner,Annual,1,12.89,24,0,Active,1188,-72,-2.4,-237.6,0,Low Risk
C02551,2025-04-26,,Premium,United Kingdom,47,99,PayPal,Paid Search,Monthly,3,11.15,18,0,Active,1188,249,8.3,821.7,1,Medium Risk
C02552,2026-04-03,,Basic,India,23,19,Debit Card,Organic Search,Monthly,1,17.32,13,0,Active,228,-93,-3.1,-58.9,1,Medium Risk
C02553,2025-01-30,,Basic,Australia,36,19,Debit Card,Organic Search,Monthly,2,11.3,14,0,Active,228,335,11.2,212.8,1,Medium Risk
C02554,2024-03-28,,Basic,United States,52,19,PayPal,Social Media,Monthly,2,17.12,13,0,Active,228,643,21.4,406.6,1,Medium Risk
C02555,2026-05-04,,Basic,Australia,21,19,Credit Card,Paid Search,Monthly,2,5.88,3,0,Active,228,-124,-4.1,-77.9,1,Medium Risk
C02556,2025-11-14,,Premium,Australia,58,99,PayPal,Partner,Monthly,0,17.01,11,0,Active,1188,47,1.6,158.4,1,Medium Risk
C02557,2026-02-25,,Standard,Germany,47,49,PayPal,Email,Monthly,1,11.87,15,0,Active,588,-56,-1.9,-93.1,1,Medium Risk
C02558,2024-05-07,,Basic,Germany,62,19,Debit Card,Partner,Monthly,2,6.63,8,0,Active,228,603,20.1,381.9,1,Medium Risk
C02559,2024-06-20,,Basic,Germany,36,19,PayPal,Paid Search,Annual,0,5.02,16,0,Active,228,559,18.6,353.4,0,Low Risk
C02560,2026-01-16,,Basic,Australia,37,19,UPI,Paid Search,Annual,2,26.24,19,0,Active,228,-16,-0.5,-9.5,0,Low Risk
C02561,2025-08-14,,Standard,Canada,29,49,UPI,Paid Search,Monthly,2,13.13,12,0,Active,588,139,4.6,225.4,1,Medium Risk
C02562,2026-05-22,,Standard,Canada,54,49,Debit Card,Organic Search,Annual,1,2.47,25,0,Active,588,-142,-4.7,-230.3,0,Low Risk
C02563,2026-06-09,,Standard,Canada,29,49,PayPal,Email,Monthly,1,13.79,15,0,Active,588,-160,-5.3,-259.7,1,Medium Risk
C02564,2025-09-03,,Premium,India,40,99,UPI,Partner,Annual,2,10.73,14,0,Active,1188,119,4.0,396.0,0,Low Risk
C02565,2025-01-22,,Basic,United Kingdom,33,19,Debit Card,Partner,Annual,3,5.16,25,0,Active,228,343,11.4,216.6,0,Low Risk
C02566,2024-12-26,,Premium,India,37,99,PayPal,Email,Monthly,0,14.7,3,0,Active,1188,370,12.3,1217.7,1,Medium Risk
C02567,2025-01-10,,Standard,India,23,49,Debit Card,Email,Annual,2,18.87,16,0,Active,588,355,11.8,578.2,0,Low Risk
C02568,2025-06-01,,Basic,Canada,23,19,Debit Card,Referral,Annual,3,11.73,20,0,Active,228,213,7.1,134.9,0,Low Risk
C02569,2025-12-05,2025-12-31,Standard,Canada,57,49,UPI,Organic Search,Monthly,3,14.2,25,1,Churned,588,26,0.9,44.1,1,Medium Risk
C02570,2025-01-22,,Premium,India,53,99,UPI,Organic Search,Monthly,4,18.13,36,0,Active,1188,343,11.4,1128.6,2,High Risk
C02571,2024-12-18,,Standard,Canada,43,49,UPI,Partner,Annual,4,8.79,1,0,Active,588,378,12.6,617.4,0,Low Risk
C02572,2025-07-23,,Basic,United States,21,19,Debit Card,Organic Search,Monthly,0,15.47,7,0,Active,228,161,5.4,102.6,1,Medium Risk
C02573,2025-04-21,2025-11-08,Basic,Australia,51,19,PayPal,Email,Monthly,1,4.79,1,1,Churned,228,254,8.5,161.5,1,Medium Risk
C02574,2025-12-09,,Standard,Australia,58,49,Credit Card,Social Media,Annual,1,10.09,12,0,Active,588,22,0.7,34.3,0,Low Risk
C02575,2025-09-05,2025-10-24,Basic,United States,39,19,PayPal,Paid Search,Monthly,1,14.65,33,1,Churned,228,117,3.9,74.1,2,High Risk
C02576,2025-02-27,,Premium,Canada,60,99,UPI,Email,Monthly,4,5.47,17,0,Active,1188,307,10.2,1009.8,1,Medium Risk
C02577,2024-03-28,,Standard,Australia,38,49,Debit Card,Paid Search,Monthly,3,11.04,26,0,Active,588,643,21.4,1048.6,1,Medium Risk
C02578,2025-01-25,,Basic,Canada,60,19,UPI,Partner,Monthly,1,16.91,20,0,Active,228,340,11.3,214.7,1,Medium Risk
C02579,2024-12-04,,Basic,Australia,38,19,UPI,Social Media,Annual,0,5.27,31,0,Active,228,392,13.1,248.9,1,Medium Risk
C02580,2025-02-25,,Basic,Germany,59,19,PayPal,Referral,Annual,1,11.81,1,0,Active,228,309,10.3,195.7,0,Low Risk
C02581,2025-09-24,2025-11-03,Standard,Australia,58,49,PayPal,Organic Search,Monthly,2,10.28,21,1,Churned,588,98,3.3,161.7,1,Medium Risk
C02582,2026-05-12,,Standard,United Kingdom,20,49,UPI,Social Media,Monthly,2,14.3,11,0,Active,588,-132,-4.4,-215.6,1,Medium Risk
C02583,2024-11-27,,Premium,United Kingdom,38,99,Debit Card,Email,Monthly,2,7.62,21,0,Active,1188,399,13.3,1316.7,1,Medium Risk
C02584,2025-02-10,,Standard,India,54,49,Debit Card,Partner,Annual,2,10.4,9,0,Active,588,324,10.8,529.2,0,Low Risk
C02585,2025-05-01,,Standard,India,46,49,Credit Card,Partner,Monthly,1,20.54,1,0,Active,588,244,8.1,396.9,1,Medium Risk
C02586,2025-08-05,,Premium,United States,39,99,UPI,Social Media,Monthly,3,9.45,1,0,Active,1188,148,4.9,485.1,1,Medium Risk
C02587,2025-03-03,,Basic,United States,62,19,Credit Card,Social Media,Monthly,3,15.51,7,0,Active,228,303,10.1,191.9,1,Medium Risk
C02588,2024-08-27,,Basic,India,57,19,UPI,Referral,Monthly,2,16.37,1,0,Active,228,491,16.4,311.6,1,Medium Risk
C02589,2025-07-11,,Basic,Canada,58,19,PayPal,Partner,Monthly,1,12.25,21,0,Active,228,173,5.8,110.2,1,Medium Risk
C02590,2025-11-19,2025-12-19,Standard,India,49,49,PayPal,Email,Monthly,1,11.46,8,1,Churned,588,42,1.4,68.6,1,Medium Risk
C02591,2025-01-19,,Standard,India,32,49,PayPal,Paid Search,Monthly,3,16.73,13,0,Active,588,346,11.5,563.5,1,Medium Risk
C02592,2024-08-01,,Standard,Germany,32,49,PayPal,Social Media,Monthly,1,9.12,25,0,Active,588,517,17.2,842.8,1,Medium Risk
C02593,2024-03-24,,Basic,United Kingdom,21,19,PayPal,Paid Search,Monthly,3,16.32,1,0,Active,228,647,21.6,410.4,1,Medium Risk
C02594,2025-06-21,,Basic,Germany,46,19,Debit Card,Social Media,Annual,2,12.81,19,0,Active,228,193,6.4,121.6,0,Low Risk
C02595,2025-09-23,,Standard,Canada,24,49,Credit Card,Email,Annual,1,9.46,5,0,Active,588,99,3.3,161.7,0,Low Risk
C02596,2025-06-21,,Basic,Germany,45,19,Credit Card,Partner,Annual,2,10.69,3,0,Active,228,193,6.4,121.6,0,Low Risk
C02597,2025-07-26,,Standard,Australia,35,49,Debit Card,Paid Search,Monthly,2,10.37,8,0,Active,588,158,5.3,259.7,1,Medium Risk
C02598,2026-05-20,,Standard,India,24,49,UPI,Referral,Monthly,1,13.09,23,0,Active,588,-140,-4.7,-230.3,1,Medium Risk
C02599,2024-03-20,,Standard,United States,44,49,UPI,Social Media,Monthly,2,13.23,10,0,Active,588,651,21.7,1063.3,1,Medium Risk
C02600,2025-05-13,2025-08-20,Standard,Australia,24,49,Debit Card,Email,Monthly,3,15.26,27,1,Churned,588,232,7.7,377.3,1,Medium Risk
C02601,2026-01-04,,Premium,Germany,39,99,Credit Card,Paid Search,Monthly,2,15.15,20,0,Active,1188,-4,-0.1,-9.9,1,Medium Risk
C02602,2026-06-16,,Premium,India,27,99,PayPal,Referral,Monthly,4,10.38,25,0,Active,1188,-167,-5.6,-554.4,1,Medium Risk
C02603,2025-06-14,,Premium,United Kingdom,24,99,PayPal,Partner,Monthly,1,14.71,18,0,Active,1188,200,6.7,663.3,1,Medium Risk
C02604,2025-01-27,,Basic,United Kingdom,31,19,Credit Card,Referral,Annual,2,17.27,39,0,Active,228,338,11.3,214.7,1,Medium Risk
C02605,2025-10-18,,Basic,India,46,19,Credit Card,Social Media,Monthly,3,6.62,28,0,Active,228,74,2.5,47.5,1,Medium Risk
C02606,2024-11-22,,Basic,India,42,19,UPI,Social Media,Monthly,3,16.32,1,0,Active,228,404,13.5,256.5,1,Medium Risk
C02607,2024-03-11,,Standard,United States,31,49,Debit Card,Organic Search,Annual,1,15.01,1,0,Active,588,660,22.0,1078.0,0,Low Risk
C02608,2024-10-07,,Basic,United States,51,19,Debit Card,Email,Monthly,1,6.89,6,0,Active,228,450,15.0,285.0,1,Medium Risk
C02609,2025-03-28,,Basic,Australia,39,19,PayPal,Social Media,Monthly,2,12.5,21,0,Active,228,278,9.3,176.7,1,Medium Risk
